binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,multicollinearity 1,correlated w target 2,corr_feature_class,uniform corr 2,duplicate_1,pd qcut1,correlated w target 1,outliers 1,informative_2,random choice 2,outliers 2,target,pd qcut3,random choice 7,random label num 11,informative_1,uniform corr 1,multicollinearity 3,multicollinearity 4,multicollinearity 2,class,scaling_combined,random label num 3_label num lo 2,random label num 3_label num lo 3,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4
1.0,0.0009900990099009901,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,53968.0,-1.4068703035145278,-0.3973997012346283,,,0.3562324002814231,-1.0185312142426044,1,-0.1593413967270105,1.164949371031581,-1.4068703035145278,0,,-2.489671222921921,0.28217821782178215,0.16534653465346535,0.2891089108910891,-1.0185312142426044,0.3919295444661143,-2.479517166574789,-2.020373577930238,0.3980166080701222,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0029702970297029703,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,,0.7691215199319633,0.2370141438570006,1.360792626863374,,0.9589444533720834,-3.376195427553341,0,-0.6537048155986851,-0.2175176539802402,0.7691215199319633,1,,2.866933114353782,0.17425742574257425,0.14158415841584157,0.2891089108910891,-3.376195427553341,0.5455199165456864,-0.3674556763628649,-1.228236756714869,0.2371645947303706,1,62909.58432238841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.007920792079207921,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,45207.0,-2.349358730004683,-0.0205506716452185,,0.6066115746428964,0.0108982477015818,-1.3993235499437282,1,-6.209921061267213,-0.8145313992699895,-2.349358730004683,1,,-4.395536964060661,0.0900990099009901,0.16534653465346535,0.06732673267326733,-1.3993235499437282,0.1471816229346957,-0.0985892420830697,-0.2583759743073024,0.6491137496692129,0,58878.35419144321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5148514851485149,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,48483.0,0.8753983302741724,0.1245491539674508,1.630882327759742,5.5713122999407805,0.8442873866262459,-1.6773343787970687,0,1.3529195714985738,0.8377276236373415,0.8753983302741724,1,,2.5925629762130318,0.28217821782178215,0.13564356435643565,0.07326732673267326,-1.6773343787970687,0.8093833591388404,-1.230508647578053,-1.4976616937100802,0.669578069790298,1,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.007920792079207921,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01485148514851485,11223.0,0.4335682353564188,-0.743164630928752,,2.7616676551944392,0.5675240724849925,0.2286550428824241,0,,0.3631813954382868,0.4335682353564188,0,,1.083197705236904,0.28217821782178215,0.13762376237623763,0.07920792079207921,0.2286550428824241,0.7365844502150337,,0.3573148495026046,-1.0914603779116538,1,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,48697.0,1.6677503754218048,0.3111056750331161,,,0.6863528501296856,1.7817163927762294,0,6.73830127881877,0.1734179465328739,1.6677503754218048,0,3.4457911891783497,3.267364942195064,0.17425742574257425,0.13564356435643565,0.07722772277227723,1.7817163927762294,0.2649104537249708,-0.332770256999807,-0.8582162814191622,0.6603955626059012,1,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,90010.0,-0.9116519713218492,2.8860254040094877,-1.6765530059419855,,0.0627064328864895,1.2242701016789117,1,0.1873770523850242,0.8979270617584244,-0.9116519713218492,1,0.6323190644670831,-2.091825739752922,0.18118811881188118,0.13564356435643565,0.2891089108910891,1.2242701016789117,0.2435828164243276,,0.6451920449430705,1.8421134019160328,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0039603960396039604,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,9191.0,1.0296428768619732,1.419994785775798,0.4699356414309401,3.7481254930595993,0.288133406485993,-0.2528925393010984,0,,0.3756457661164304,1.0296428768619732,0,,2.502001091725201,0.28217821782178215,0.13564356435643565,0.07920792079207921,-0.2528925393010984,0.9331793359431928,,-0.6477979211151592,1.1396399133580477,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.5148514851485149,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.013861386138613862,65565.0,-1.165629462882507,0.1404417149356731,-5.276044791846322,,0.5405716871269203,-1.0253401324552434,1,-0.7848365430371426,,-1.165629462882507,0,2.247875557614115,-1.9710317784533489,0.18118811881188118,0.16534653465346535,0.2891089108910891,-1.0253401324552434,0.3201430760433639,0.6969783555879652,0.7552803860614065,0.4307280068500541,0,60470.610026825525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.0009900990099009901,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,35669.0,1.5737135144740244,-1.5655031272709177,,1.248681850468127,0.8296889345479095,-0.9128022801866508,0,-0.8288512157842214,-0.9096780106861996,1.5737135144740244,0,,3.8621367632737336,0.17425742574257425,0.14653465346534653,0.2891089108910891,-0.9128022801866508,0.7330590219291341,,-0.8306368689585762,-1.1435693605424198,1,34731.79263102938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5148514851485149,0.0049504950495049506,0.05247524752475247,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,45316.0,1.1811809723318265,0.1813732883553991,1.5080871989175388,1.7702508152927112,0.9114246663667158,1.2484471605293153,0,,0.1669210023731332,1.1811809723318265,1,,2.3829220340138764,0.28217821782178215,0.13564356435643565,0.07326732673267326,1.2484471605293153,0.4018170074587279,,-0.0116703622911113,-0.1002463988665014,1,44878.0992678605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0029702970297029703,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.016831683168316833,88851.0,0.555777598464134,-0.2920234832218734,,3.437267750518064,0.3664580831051295,-0.6098566145963367,0,0.8996796880616444,-0.910506392628775,0.555777598464134,0,,1.5926713103401515,0.28217821782178215,0.14356435643564355,0.2891089108910891,-0.6098566145963367,0.8812450204831084,,-0.8431165117332471,0.1797987301696078,0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.007920792079207921,0.006930693069306931,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.011881188118811881,78420.0,-0.0001625365016728,0.357774220298784,,,0.6130734189815895,-2.4939113793970518,0,,-0.0913433747785986,-0.0001625365016728,1,4.643257825550256,0.9587877949249416,0.1801980198019802,0.16534653465346535,0.06534653465346535,-2.4939113793970518,,-0.2605067410144086,-0.8295354345695645,0.8608683025041151,1,58984.225465502954,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0009900990099009901,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,41437.0,1.04595911344865,0.4119747414178648,,,0.8110297833709967,-0.7544054647204922,0,,-0.6047964352246993,1.04595911344865,1,3.9787829282117766,2.6851262185903293,0.28217821782178215,0.14356435643564355,0.2891089108910891,-0.7544054647204922,0.5589982012128354,,,-0.6154791975094345,1,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.5148514851485149,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02574257425742574,55472.0,-1.0057879156263654,-1.430892333034822,,3.2964290688661397,0.2054806045876845,2.110642775768945,1,,-2.177820442025879,-1.0057879156263654,1,,-2.555320523022854,0.09207920792079208,0.14653465346534653,0.07920792079207921,2.110642775768945,,-1.0595780256117415,-0.9863181215424006,-0.310084433775478,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.011881188118811881,0.0009900990099009901,0.0009900990099009901,0.100990099009901,0.0009900990099009901,0.30495049504950494,0.01089108910891089,47932.0,-1.304245442393254,-0.5846535767749408,0.6378549838451519,0.6577433636055334,0.0978796138563702,-0.8708648146899605,1,,0.2937303855530045,-1.304245442393254,1,,-2.3135270247711146,0.18118811881188118,0.16534653465346535,0.2891089108910891,-0.8708648146899605,0.506000077350444,0.7796806508683242,1.2107189126785771,-1.0452178955169034,0,61976.48261789232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.0009900990099009901,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.17623762376237623,0.0009900990099009901,0.01287128712871287,88918.0,1.2492900789642305,0.2600741262916726,,3.664743303538777,0.5078683514493826,-0.3695947939124389,0,2.725427258928894,-0.9895367377451298,1.2492900789642305,0,4.462083902851465,3.006867277325964,0.17425742574257425,0.14356435643564355,0.2891089108910891,-0.3695947939124389,0.9053523156534398,-1.080066047167894,-1.5974961288553036,0.0137320072936663,1,60868.17913567396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0009900990099009901,0.01287128712871287,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,18913.0,0.5923963007810358,-1.0533371527293174,3.0270558390127875,-0.1087173620908372,0.9323487627658492,0.5361339931693785,0,,-0.1977249793323413,0.5923963007810358,0,-0.3326890605534276,1.332483282362121,0.28217821782178215,0.14653465346534653,0.2891089108910891,0.5361339931693785,,,1.1206172454509542,-0.4522922108964324,1,52821.94264606679,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.006930693069306931,0.01287128712871287,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.17623762376237623,0.30495049504950494,0.15346534653465346,,-0.9805954084512356,-0.4426374847309466,,-0.6556246916838471,0.730464188191735,0.5941732545005254,1,,-1.4207195616506605,-0.9805954084512356,0,5.196788149817383,-2.053294862841338,0.18118811881188118,0.14653465346534653,0.07920792079207921,0.5941732545005254,0.3904503044022536,-0.981796159935761,-0.9747478313290132,,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.17623762376237623,0.30495049504950494,0.15346534653465346,,-1.7319735281935862,0.4067257918330419,,-0.5364850635094771,0.0595155530437871,-1.136700478297434,1,3.5453277374564944,0.8117598947471425,-1.7319735281935862,1,,-3.150977957997145,0.09207920792079208,0.16534653465346535,0.07722772277227723,-1.136700478297434,0.2885674279008879,-1.3471069575970949,-1.14989205103976,-1.01271646554054,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02277227722772277,69545.0,0.8433695093624853,0.7379271959588658,0.6325464716084993,3.375392412249073,0.7608333041573212,-0.5076584767190596,0,0.6508476264671905,-1.5890478778087078,0.8433695093624853,1,2.1751135128954,2.178364985925631,0.28217821782178215,0.14653465346534653,0.06534653465346535,-0.5076584767190596,0.9741261961829528,-1.077027005573867,-1.296382348894994,-0.1908082106430351,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.17623762376237623,0.0009900990099009901,0.01089108910891089,,-0.9914380184957664,0.4466475018328839,-1.033964673073006,,0.1073302724042001,0.5315543850778757,1,,-2.203110886290189,-0.9914380184957664,1,1.6234693084394245,-2.058012631798978,0.18118811881188118,0.16534653465346535,0.06732673267326733,0.5315543850778757,0.7418855974076882,-0.0508107059986228,0.5582614762750019,1.5454559075583845,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.15346534653465346,,0.665287214076107,-1.564052769903099,0.6530321678621083,,0.7276519035709672,-0.5453293345176395,0,4.4870613140282085,,0.665287214076107,0,3.8115774626579295,1.8081248169869333,0.28217821782178215,0.13762376237623763,0.2891089108910891,-0.5453293345176395,0.8324800561671779,0.064529921840706,0.0625169114918908,-0.573347717923844,1,59815.23144758933,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5148514851485149,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,81510.0,-1.0889046880021924,1.2990470970021164,3.2424302951242314,,0.2965823583672179,0.2209161356302624,1,,0.3952020088025288,-1.0889046880021924,0,,-2.1749566646645464,0.18118811881188118,0.14356435643564355,0.06336633663366337,0.2209161356302624,0.8223804643049657,-0.571984404501152,-0.8832477965825454,1.2065547761676916,0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.15346534653465346,27315.0,-0.7782292725771692,-0.4010771578978482,,-3.332961004229517,0.568574210679241,2.13405864279194,1,4.1431305665271125,-1.5372795870426497,-0.7782292725771692,1,,-2.074912679547041,0.28217821782178215,0.14653465346534653,0.07326732673267326,2.13405864279194,0.5595672930777648,-0.1276871866240382,-0.4491083645184073,-1.8083481589545596,0,48991.94131397984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.005940594059405941,0.21386138613861386,0.0019801980198019802,0.05148514851485148,0.0009900990099009901,0.17623762376237623,0.30495049504950494,0.15346534653465346,,0.3501548029114792,2.052882480636211,,,0.4278891294615471,0.2235934405315652,0,,0.0533057182203082,0.3501548029114792,0,,0.9060598289906228,0.1801980198019802,0.14158415841584157,0.07326732673267326,0.2235934405315652,0.6400473922778893,-0.1346986482956317,-0.6730966913821789,1.4580296650679236,1,50368.63735923815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.02277227722772277,28073.0,-0.2254850303182378,-1.568336196477793,-0.7481211023193826,,0.5619465907324397,-0.2770347909704163,1,3.608833045885632,1.6043641991354862,-0.2254850303182378,1,,-0.1787757354731091,0.1801980198019802,0.14356435643564355,0.07920792079207921,-0.2770347909704163,0.920564871001458,-1.1101295092999834,-0.9145674480122548,-1.1493021418618097,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5148514851485149,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,49673.0,1.7931969222404185,0.7680042734150627,0.0164308140213296,,0.944751294878666,1.9542968684295872,0,,0.8023179810627332,1.7931969222404185,1,2.5347724463748302,3.4850213373381185,0.17425742574257425,0.13564356435643565,0.06831683168316832,1.9542968684295872,0.9793876343990504,-0.5736957445596246,-1.1271065044466897,1.4559684127218118,1,34933.14371991684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
,0.5148514851485149,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.023762376237623763,,-0.5326079117115383,0.2827242714921886,,,0.6678372188954547,-0.811449471178642,1,,-0.8522205057687462,-0.5326079117115383,1,4.349548330772703,-0.678587779976403,0.1801980198019802,0.14653465346534653,0.06732673267326733,-0.811449471178642,0.5755622851059841,,-0.0386489907771761,,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.016831683168316833,67180.0,-0.4281662165433768,0.5671973354520495,1.4557969835050188,-8.441445732834826,0.1359003359478339,-0.3347417111244888,1,,,-0.4281662165433768,1,2.597903223377015,-0.5957753808093025,0.1801980198019802,0.14158415841584157,0.2891089108910891,-0.3347417111244888,0.4098835896575502,2.80318295056046,1.9857549890426511,0.3495787274019527,0,63730.757961353185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02574257425742574,23349.0,0.9948468761971598,0.8787353203325201,2.8045693317422566,,0.6577842664596362,0.8058801656219651,0,-5.278074043128897,-1.485385198897367,0.9948468761971598,1,,2.1146458966905204,0.28217821782178215,0.14653465346534653,0.07227722772277227,0.8058801656219651,0.4693777031384367,-0.4086555598294291,-0.1972866783430684,0.937790929410816,1,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0009900990099009901,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.019801980198019802,38990.0,-1.6919731223384131,-1.814891541962261,,,0.377263165020318,0.7087539157890713,1,,0.7888293476536118,-1.6919731223384131,0,,-3.6105961378159495,0.0900990099009901,0.16534653465346535,0.2891089108910891,0.7087539157890713,0.0208816042848838,-0.0316270526571747,-0.5138652833395518,-0.769649914798444,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.5148514851485149,0.007920792079207921,0.05247524752475247,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.020792079207920793,11837.0,-0.0783557810668473,-0.033422836260191,,,0.1085803307665788,-0.6937523923257333,0,0.7578851412188177,-0.5721891476267036,-0.0783557810668473,0,1.288476691182905,0.2594363889086312,0.1801980198019802,0.13762376237623763,0.2891089108910891,-0.6937523923257333,0.543743072588822,-1.0594832684082185,-1.800036980709074,0.0568613788395583,0,55072.08244370595,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.15346534653465346,,-0.4458517693355142,-0.5139177350265575,-0.7075403442897743,,0.8440079029979652,-0.9469219163939934,1,1.590997355007754,1.2171749271570056,-0.4458517693355142,1,,-0.452767420645207,0.1801980198019802,0.14356435643564355,0.0801980198019802,-0.9469219163939934,0.2992888649172542,,1.8412304853204409,0.9457207713659356,0,25517.836716012924,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.015841584158415842,,0.4067845156596794,-1.2904342804592466,-1.6985041330166455,2.574845965766637,0.2499637052389613,-0.5880722367907769,0,,0.5675221584418061,0.4067845156596794,0,2.0377878851297075,1.2671595576895172,0.28217821782178215,0.13564356435643565,0.07920792079207921,-0.5880722367907769,0.6087932060770962,0.2414238185330568,0.1889461652609939,-1.6612818533129303,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5148514851485149,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01485148514851485,18776.0,-1.0537227255320345,0.8131747472266798,-1.338159859303368,2.35649239083212,0.1034246187908163,1.1350613393027644,1,,-0.7247970559741344,-1.0537227255320345,1,,-2.3697176241528006,0.28217821782178215,0.14653465346534653,0.2891089108910891,1.1350613393027644,0.1629001975516978,,0.4588546890769355,0.1856454997787925,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.5148514851485149,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.016831683168316833,49833.0,1.732576461756527,0.1705489430484425,,,0.971060328147788,-0.9901266761657184,0,,1.2729220231099738,1.732576461756527,0,,4.225195793806369,0.17425742574257425,0.13762376237623763,0.06435643564356436,-0.9901266761657184,0.7443603531680807,0.7222243708742162,0.914336385283148,0.0961643846251745,1,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,0.5148514851485149,0.007920792079207921,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.013861386138613862,80671.0,-0.9296958469712564,1.8232620003769249,,0.678518274656823,0.099511384499267,0.2443852610098926,1,-0.4330804763221523,0.9965850153302798,-0.9296958469712564,1,3.905297152115781,-1.840938587360667,0.18118811881188118,0.13762376237623763,0.2891089108910891,0.2443852610098926,0.1305103988963623,0.4707708090486804,0.9252991020626282,0.5832634863093401,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5148514851485149,0.21386138613861386,0.0009900990099009901,0.0009900990099009901,0.100990099009901,0.0009900990099009901,0.0009900990099009901,0.01287128712871287,,-0.5625211104857537,-0.677532589766677,0.8772334017843417,,0.0771223008434872,1.2184474142610393,1,-1.897975460406362,-0.850103687933675,-0.5625211104857537,0,1.3694628940534763,-1.3424265978873329,0.18118811881188118,0.1297029702970297,0.07722772277227723,1.2184474142610393,0.7128596565000827,-1.3264445214472278,-1.1649993661479685,-0.0647047295689951,0,70989.4937102531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.013861386138613862,,1.3519208663586624,-0.6560264800145642,4.929087195850261,-1.3652590999469676,0.4995617188912948,-0.3054054792171222,0,,1.6925700992644197,1.3519208663586624,1,,3.207689338017281,0.17425742574257425,0.14356435643564355,0.06336633663366337,-0.3054054792171222,0.8138706425243769,-0.112692882760015,0.2104318627745063,-0.2218066275126592,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.15346534653465346,31916.0,-0.1917245244209922,1.2019771880647945,,,0.6771067352266462,-0.6670096602624067,0,,0.0701242518764129,-0.1917245244209922,0,,0.0087506290592624,0.1801980198019802,0.14653465346534653,0.06534653465346535,-0.6670096602624067,0.1101667572175965,,1.675646560059525,,1,54090.666141715395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.02277227722772277,39893.0,1.2599289143999393,-1.4876107744606304,2.144650196675347,,0.945845283801019,1.3231314385254935,0,4.721474565376017,,1.2599289143999393,0,1.362844126740955,2.5294969865004253,0.28217821782178215,0.14158415841584157,0.0801980198019802,1.3231314385254935,0.9756921835525872,0.3234019116525206,-0.3870149740035941,0.2028807004008959,1,45896.68282468546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
,0.5148514851485149,0.0039603960396039604,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,18136.0,-2.759929159137869,0.8570516988155463,,,0.0957285230656344,-1.5198433279278174,0,-1.067407031799009,-0.6769455536030187,-2.759929159137869,1,,-5.239180867834607,0.0900990099009901,0.14158415841584157,0.2891089108910891,-1.5198433279278174,0.2692719250222151,0.7073852594348458,0.75119496646652,1.3924282334894886,0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5148514851485149,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.100990099009901,0.0009900990099009901,0.0009900990099009901,0.016831683168316833,99519.0,0.9642292694174068,1.1831876576952909,-0.1952751298139587,8.847199021262476,0.7635611274433804,0.2441433658601361,0,,-0.0266164124506474,0.9642292694174068,1,2.4273770837916446,2.215054677090078,0.28217821782178215,0.14356435643564355,0.07722772277227723,0.2441433658601361,0.7314015440014132,1.3423517710874184,0.9236377809414332,0.3114628990032337,1,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5148514851485149,0.21386138613861386,0.05247524752475247,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.01782178217821782,73856.0,-1.486115891453638,0.2034902355155554,-2.4324958310691778,4.232040758088644,0.733156222522602,0.9348436399858012,1,0.9882143255305712,0.2311973530234136,-1.486115891453638,0,2.948010930748596,-3.236547321048198,0.09207920792079208,0.14356435643564355,0.06534653465346535,0.9348436399858012,0.1204363948499466,-0.023049941008992,0.0696177296245966,0.7773176456063078,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.30495049504950494,0.013861386138613862,30076.0,2.2803709539480743,-0.3699022993238493,5.186140866310581,6.859372043237046,0.8187199939273124,2.3932251665450046,0,,-4.410573737518607,2.2803709539480743,0,,4.398634221956116,0.17425742574257425,0.16534653465346535,0.06336633663366337,2.3932251665450046,0.7932127486834804,-0.4339329891425054,-0.7056427064967846,-0.5318403489872642,1,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
